Datasett hentet fra;https://hnygard.github.io/sivilombudsmannen-uttalelser/;@hallny / Norske-postlister.no;Kilde;https://www.sivilombudsmannen.no/uttalelser/;Data hentet;13.03.2020 00:10:18
Dato - uttalelse;Dato - publisert;Saksnummer;Lenke uttalelse;Lovreferanse;Tittel
23.03.2012;26.10.2012;SM-2011/2536;https://www.sivilombudsmannen.no/uttalelser/skoleskyss-og-skolefritidsordning/;opplæringslova § 13-4 første ledd, opplæringslova § 7-1, opplæringslova § 7-1 første ledd, opplæringslovas § 7-1 første ledd, opplæringsloven § 13-4;Skoleskyss og skolefritidsordning
11.09.2012;22.10.2012;SM-2011/2238;https://www.sivilombudsmannen.no/uttalelser/sak-om-dekning-av-sakskostnader-etter-ligningsloven-%c2%a7-9-11/;ligningsloven § 9-11;Sak om dekning av sakskostnader etter ligningsloven § 9-11
12.09.2012;16.10.2012;SM-2011/2970;https://www.sivilombudsmannen.no/uttalelser/justis-og-beredskapsdepartementets-saksbehandling-i-sak-om-soningsoverforing-til-norge-tidsbruk-og-saksoppfolging-overfor-utenlandske-myndigheter/;;Justis- og beredskapsdepartementets saksbehandling i sak om soningsoverføring til Norge – tidsbruk og saksoppfølging overfor utenlandske myndigheter
27.08.2012;16.10.2012;SM-2012/230;https://www.sivilombudsmannen.no/uttalelser/fylkesmannens-informasjonsplikt-ved-behandling-av-klage-etter-plan-og-bygningsloven/;forvaltningsloven § 17 tredje ledd, forvaltningsloven § 25, forvaltningsloven § 41, plan- og bygningsloven § 70 nr. 2;Fylkesmannens informasjonsplikt ved behandling av klage etter plan- og bygningsloven
12.09.2012;15.10.2012;SM-2011/1789;https://www.sivilombudsmannen.no/uttalelser/reduksjon-av-oppmalingsgebyr-selvkostprinsippet/;forvaltningsloven § 17;Reduksjon av oppmålingsgebyr – selvkostprinsippet
20.09.2012;15.10.2012;SM-2012/2;https://www.sivilombudsmannen.no/uttalelser/oppnevning-av-tilsynsperson-under-samvaer-med-barn/;barneloven § 43, barneloven § 43 tredje ledd;Oppnevning av tilsynsperson under samvær med barn
07.09.2012;03.10.2012;SM-2011/3432;https://www.sivilombudsmannen.no/uttalelser/offentlighet-i-byradet-i-bergen-under-kommunal-parlamentarisme/;kommuneloven § 31, kommuneloven § 40 nr. 5, offentleglova §, offentleglova § 13, offentleglova § 16, offentleglova § 16 første ledd, offentleglova § 16 tredje ledd, offentleglova§ 14, offentleglova§ 17;Offentlighet i byrådet i Bergen under kommunal parlamentarisme
07.09.2012;02.10.2012;SM-2011/3431;https://www.sivilombudsmannen.no/uttalelser/offentlighet-i-byradet-i-oslo-under-kommunal-parlamentarisme/;kommuneloven § 31, kommuneloven § 40 nr. 5, offentleglova §, offentleglova § 13, offentleglova § 14 første ledd, offentleglova § 16, offentleglova § 16 første ledd, offentleglova § 16 tredje ledd, offentleglova § 4 annet ledd, offentleglova§ 14, offentleglova§ 17;Offentlighet i byrådet i Oslo under kommunal parlamentarisme
20.08.2012;17.09.2012;SM-2012/435;https://www.sivilombudsmannen.no/uttalelser/innsyn-i-dokument-som-gjeld-noregs-statskalender/;offentleglova § 11, offentleglova § 14 fyrste ledd;Innsyn i dokument som gjeld Noregs statskalender
19.07.2012;17.09.2012;SM-2011/2256;https://www.sivilombudsmannen.no/uttalelser/fylkesmannens-innvilgelse-av-dispensasjon-uten-dispensasjonssoknad-og-uten-kommunal-behandling/;forvaltningsloven § 24 første ledd annet punktum, forvaltningsloven § 25, forvaltningsloven § 28, forvaltningsloven § 34 fjerde ledd, forvaltningsloven § 35 første ledd bokstav c, plan- og bygningsloven § 19-1, plan- og bygningsloven § 19-2 annet ledd, plan- og bygningsloven § 19-4, plan- og bygningsloven § 21-2 første ledd;Fylkesmannens innvilgelse av dispensasjon uten dispensasjonssøknad og uten kommunal behandling
24.08.2012;13.09.2012;SM-2012/306;https://www.sivilombudsmannen.no/uttalelser/midlertidig-omdisponering-av-tjenestemann/;;Midlertidig omdisponering av tjenestemann
24.08.2012;12.09.2012;SM-2011/3397;https://www.sivilombudsmannen.no/uttalelser/stottekontakt-arbeidstaker-eller-oppdragstaker/;;Støttekontakt – arbeidstaker eller oppdragstaker?
23.07.2012;10.09.2012;SM-2011/2038;https://www.sivilombudsmannen.no/uttalelser/tildeling-av-driftstilskudd-til-fysioterapeut-i-privat-praksis-betydningen-av-gjenvaerende-fysioterapeuts-uttalelse/;kommunehelsetjenesteloven § 4-2;Tildeling av driftstilskudd til fysioterapeut i privat praksis – betydningen av gjenværende fysioterapeuts uttalelse
06.07.2012;07.09.2012;SM-2011/494;https://www.sivilombudsmannen.no/uttalelser/delvis-utelukkelse-og-overforing-av-en-domfelt-til-varetektsavdeling-krav-til-skriftlighet-og-underretning/;forvaltningsloven § 2 første ledd bokstav b, forvaltningsloven § 23, forvaltningsloven § 27 første ledd fjerde punktum, straffegjennomføringsloven § 29 annet ledd, straffegjennomføringsloven § 37, straffegjennomføringsloven § 37 første ledd bokstav a, straffegjennomføringsloven § 7;Delvis utelukkelse og overføring av en domfelt til varetektsavdeling – krav til skriftlighet og underretning
28.08.2012;07.09.2012;SM-2011/3014;https://www.sivilombudsmannen.no/uttalelser/sak-om-dekning-av-sakskostnader-pa-erstatningsrettslig-grunnlag/;forvaltningsloven § 36, ligningsloven § 9-11;Sak om dekning av sakskostnader på erstatningsrettslig grunnlag
27.08.2012;07.09.2012;SM-2011/2114;https://www.sivilombudsmannen.no/uttalelser/skatteavtalen-med-brasil-sporsmal-om-frist-for-a-ta-en-sak-opp-med-kompetent-myndighet/;ligningsloven § 9-2 fjerde ledd, ligningsloven § 9-5, ligningsloven § 9-6, ligningslovens § 9-6;Skatteavtalen med Brasil – spørsmål om frist for å ta en sak opp med kompetent myndighet
17.08.2012;23.08.2012;SM-2011/2482;https://www.sivilombudsmannen.no/uttalelser/sak-om-sakskostnader-etter-forvaltningsloven-%c2%a7-36-nodvendighetskriteriet/;forvaltningsloven § 11, forvaltningsloven § 35, forvaltningsloven § 36;Sak om sakskostnader etter forvaltningsloven § 36 – nødvendighetskriteriet
17.08.2012;21.08.2012;SM-2011/2718;https://www.sivilombudsmannen.no/uttalelser/vedtak-om-ileggelse-av-overtredelsesgebyr-etter-akvakulturloven/;forvaltningsloven § 25, forvaltningsloven § 25 tredje ledd første punktum, grunnloven § 96;Vedtak om ileggelse av overtredelsesgebyr etter akvakulturloven
14.08.2012;17.08.2012;SM-2012/1824;https://www.sivilombudsmannen.no/uttalelser/annullering-av-eksamen-ved-norges-teknisk-naturvitenskapelige-universitet-sporsmalet-om-klageadgang/;forvaltningsloven § 28, forvaltningsloven § 28 femte ledd, forvaltningsloven § 28 fjerde ledd, forvaltningsloven § 28 første ledd, forvaltningsloven § 28 tredje ledd, forvaltningsloven § 28 tredje ledd første punktum, forvaltningsloven § 29, forvaltningsloven § 33, universitetsloven § 5-2;Annullering av eksamen ved Norges teknisk-naturvitenskapelige universitet – spørsmålet om klageadgang
02.07.2012;15.08.2012;SM-2011/2142;https://www.sivilombudsmannen.no/uttalelser/sak-om-stengsler-i-strandsonen-krav-til-rettslig-begrunnelse/;forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 33;Sak om stengsler i strandsonen – Krav til rettslig begrunnelse
24.07.2012;14.08.2012;SM-2011/487;https://www.sivilombudsmannen.no/uttalelser/rettslig-klageinteresse-i-konsesjonssak/;forvaltningsloven § 24, forvaltningsloven § 24 annet ledd, forvaltningsloven § 24 første ledd annet punktum, forvaltningsloven § 24 første ledd første punktum, forvaltningsloven § 28, forvaltningsloven § 33, forvaltningsloven § 35 første ledd bokstav c;Rettslig klageinteresse i konsesjonssak
17.07.2012;10.08.2012;SM-2011/1182;https://www.sivilombudsmannen.no/uttalelser/statsborgerskap-for-somalisk-barn-kravet-om-klarlagt-identitet-for-barnet-ved-usikkerhet-om-farens-identitet/;statsborgerloven § 19, statsborgerloven § 4, statsborgerloven § 7 første ledd bokstav a;Statsborgerskap for somalisk barn – kravet om klarlagt identitet for barnet ved usikkerhet om farens identitet
29.06.2012;09.08.2012;SM-2011/248;https://www.sivilombudsmannen.no/uttalelser/innskrenkninger-i-en-pasients-rett-til-forbindelse-med-omverdenen/;grunnloven § 100, psykisk helsevernloven § 4-5;Innskrenkninger i en pasients rett til forbindelse med omverdenen
12.06.2012;08.08.2012;SM-2011/666;https://www.sivilombudsmannen.no/uttalelser/manglende-opplysning-av-reguleringsplansak/;;Manglende opplysning av reguleringsplansak
28.06.2012;07.08.2012;SM-2010/2546;https://www.sivilombudsmannen.no/uttalelser/tildeling-av-driftstilskudd-til-fysioterapeut-i-privat-praksis-opplysning-av-saken-kvalifikasjonsvurdering-utenforliggende-hensyn-m-v/;forvaltningsloven § 17, kommunehelsetjenesteloven § 4-2;Tildeling av driftstilskudd til fysioterapeut i privat praksis – opplysning av saken, kvalifikasjonsvurdering, utenforliggende hensyn m.v.
25.06.2012;07.08.2012;SM-2011/490;https://www.sivilombudsmannen.no/uttalelser/praktiseringen-av-losningskravet-ved-soknad-om-norsk-statsborgerskap/;forvaltningsloven § 17 første ledd, sivilombudsmannsloven § 10 annet ledd, statsborgerloven § 10, statsborgerloven § 10 første ledd, statsborgerloven § 10 første ledd siste punktum, statsborgerloven § 19, statsborgerloven § 2 annet ledd, statsborgerloven § 7 første ledd bokstav h, utlendingsforskriften § 6-1 nr. 4;Praktiseringen av løsningskravet ved søknad om norsk statsborgerskap
27.06.2012;07.08.2012;SM-2011/2120;https://www.sivilombudsmannen.no/uttalelser/hensynet-til-barnets-beste-ved-avgjorelse-om-straffegjennomforing-med-elektronisk-kontroll/;sivilombudsmannsloven § 10 annet ledd, straffegjennomføringsloven § 16 annet ledd, straffegjennomføringsloven § 3 annet ledd;Hensynet til barnets beste ved avgjørelse om straffegjennomføring med elektronisk kontroll
29.06.2012;24.07.2012;SM-2012/941;https://www.sivilombudsmannen.no/uttalelser/sak-om-hvilken-betydning-krav-om-uforepensjon-og-klage-over-avslag-pa-krav-om-uforepensjon-kan-ha-for-retten-til-arbeidsavklaringspenger/;folketrygdloven §, folketrygdloven § 11-13 annet ledd bokstav c, folketrygdloven § 11-13 første ledd, folketrygdloven § 12-5, folketrygdloven§ 11-13, folketrygdloven§ 11-4, folketrygdloven§ 11-8, sivilombudsmannsloven § 10 annet ledd;Sak om hvilken betydning krav om uførepensjon og klage over avslag på krav om uførepensjon kan ha for retten til arbeidsavklaringspenger
05.07.2012;23.07.2012;SM-2011/575;https://www.sivilombudsmannen.no/uttalelser/merking-av-rein-vilkaret-offentlige-interesser-i-reindriftsloven-%c2%a7-75-forste-punktum/;reindriftsloven § 57, reindriftsloven § 58, reindriftsloven § 75, reindriftsloven § 75 første punktum, reindriftsloven § 79;Merking av rein – vilkåret «offentlige interesser» i reindriftsloven § 75 første punktum
06.06.2012;23.07.2012;SM-2011/2413;https://www.sivilombudsmannen.no/uttalelser/anvendelse-av-overgangsbestemmelsene-ved-endring-av-dispensasjonssoknad-etter-ikrafttredelse-av-plan-og-bygningsloven-2008/;forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 34 annet ledd, forvaltningsloven § 34 annet ledd tredje punktum;Anvendelse av overgangsbestemmelsene ved endring av dispensasjonssøknad etter ikrafttredelse av plan- og bygningsloven 2008
29.06.2012;11.07.2012;SM-2011/2933;https://www.sivilombudsmannen.no/uttalelser/palegg-fra-posten-norge-as-om-plassering-av-postkasser-i-samlestativ/;;Pålegg fra Posten Norge AS om plassering av postkasser i samlestativ
07.06.2012;05.07.2012;SM-2011/3300;https://www.sivilombudsmannen.no/uttalelser/tjenstlig-tilrettevisning-for-brudd-pa-arbeidstidsbestemmelser/;arbeidsmiljøloven § 12-3 annet ledd, arbeidsmiljøloven § 12-7;Tjenstlig tilrettevisning for brudd på arbeidstidsbestemmelser
16.05.2012;29.06.2012;SM-2011/3165;https://www.sivilombudsmannen.no/uttalelser/fastsetting-av-bidrag-nar-bidragspliktige-har-flyttet-til-et-lavkostland/;barneloven § 66, barneloven § 71 første ledd første punktum, forvaltningsloven § 17, grunnloven § 110;Fastsetting av bidrag når bidragspliktige har flyttet til et lavkostland
18.04.2012;28.06.2012;SM-2011/595;https://www.sivilombudsmannen.no/uttalelser/reguleringsplan-for-lillehammer-sentrum-sporsmal-om-fylkeskommunens-innsigelsesadgang-var-avskaret/;;Reguleringsplan for Lillehammer sentrum – spørsmål om fylkeskommunens innsigelsesadgang var avskåret
30.09.2010;15.06.2012;SM-2011/554, SM-2009/2941;https://www.sivilombudsmannen.no/uttalelser/sak-om-klageadgang-pa-vedtak-om-sakskostnader-nemnda-for-pionerdykkere/;forvaltningsloven § 28, forvaltningsloven § 28 fjerde ledd, forvaltningsloven § 28 første ledd, forvaltningsloven § 35 annet ledd, forvaltningsloven § 36, forvaltningsloven § 40, offentlegforskrifta § 11, sivilombudsmannsloven § 6 fjerde ledd, utlendingsloven § 38;Sak om klageadgang på vedtak om sakskostnader – Nemnda for pionerdykkere
27.04.2012;07.06.2012;SM-2011/2408;https://www.sivilombudsmannen.no/uttalelser/klage-over-innsynsavslag-underinstansens-plikt-til-a-videresende-klage-til-klageinstansen/;forvaltningsloven § 18, forvaltningsloven § 2 tredje ledd, forvaltningsloven § 20, forvaltningsloven § 21 annet ledd, forvaltningsloven § 27, forvaltningsloven § 28, forvaltningsloven § 28 første ledd, forvaltningsloven § 33, forvaltningsloven § 33 andre ledd siste punktum, forvaltningsloven § 33 annet ledd, forvaltningsloven § 33 fjerde ledd;Klage over innsynsavslag – underinstansens plikt til å videresende klage til klageinstansen
16.04.2012;07.06.2012;SM-2011/3541;https://www.sivilombudsmannen.no/uttalelser/rutiner-for-kontroll-av-postsendinger-i-fengsel/;sivilombudsmannsloven § 6 annet ledd, straffegjennomføringsloven § 30 sjette ledd, straffegjennomføringslovens § 30 sjette ledd;Rutiner for kontroll av postsendinger i fengsel
15.05.2012;07.06.2012;SM-2011/2812;https://www.sivilombudsmannen.no/uttalelser/krav-til-begrunnelse-for-vedtak-om-dispensasjon-etter-plan-og-bygningsloven-%c2%a7-19-2/;forvaltningsloven § 41, plan- og bygningsloven § 19-2;Krav til begrunnelse for vedtak om dispensasjon etter plan- og bygningsloven § 19-2
29.05.2012;05.06.2012;SM-2011/510;https://www.sivilombudsmannen.no/uttalelser/langvarig-utelukkelse-av-en-innsatt-fra-fellesskapet-i-trondheim-fengsel-begrunnelse-og-rapportering/;straffegjennomføringsloven § 29 annet ledd, straffegjennomføringsloven § 37;Langvarig utelukkelse av en innsatt fra fellesskapet i Trondheim fengsel – Begrunnelse og rapportering
04.05.2012;25.05.2012;SM-2012/761;https://www.sivilombudsmannen.no/uttalelser/namsfogdens-saksbehandlingstid-i-sak-om-endring-av-gjeldsordning/;;Namsfogdens Saksbehandlingstid i sak om endring av gjeldsordning
17.04.2012;16.05.2012;SM-2011/486;https://www.sivilombudsmannen.no/uttalelser/ervervstillatelse-for-grovkalibret-revolver-avslag-etter-forbud-gitt-i-rundskrivs-form/;forvaltningsloven § 28, våpenforskriften § 6, våpenloven § 6, våpenloven § 7;Ervervstillatelse for grovkalibret revolver – avslag etter forbud gitt i rundskrivs form
01.03.2012;15.05.2012;SM-2011/1023;https://www.sivilombudsmannen.no/uttalelser/dispensasjon-etter-pbl-2008-%c2%a7-19-2-fra-avstandskravet-i-plbl-1985-%c2%a7-70-nr-2/;plan- og bygningsloven § 70, plan- og bygningsloven § 70 nr. 2;Dispensasjon etter pbl. 2008 § 19-2 fra avstandskravet i plbl. 1985 § 70 nr. 2
10.04.2012;15.05.2012;SM-2011/501;https://www.sivilombudsmannen.no/uttalelser/tildeling-av-40-driftstilskudd-til-privatpraktiserende-fysioterapeut-habilitet-opplysning-av-saken-kvalifikasjonsvurdering-m-v/;arbeidsmiljøloven § 14-3, forvaltningsloven § 17 første ledd, forvaltningsloven § 2, forvaltningsloven § 3 annet ledd, forvaltningsloven § 33 siste ledd, forvaltningsloven § 34, forvaltningsloven § 6 annet ledd, kommunehelsetjenesteloven § 4-2;Tildeling av 40 % driftstilskudd til privatpraktiserende fysioterapeut – habilitet, opplysning av saken, kvalifikasjonsvurdering m.v.
20.04.2012;04.05.2012;SM-2011/2918;https://www.sivilombudsmannen.no/uttalelser/fastsetting-av-barnebidrag-nar-foreldrene-er-under-utdanning/;barneloven § 71, forvaltningsloven § 17;Fastsetting av barnebidrag når foreldrene er under utdanning
24.04.2012;04.05.2012;SM-2011/3293;https://www.sivilombudsmannen.no/uttalelser/sak-om-saerfradrag-for-store-sykdomsutgifter-pa-grunn-av-kronisk-utmattelsessyndrom-cfsme/;skatteloven § 6-83, skatteloven § 6-83 annet ledd;Sak om særfradrag for store sykdomsutgifter på grunn av kronisk utmattelsessyndrom (CFS/ME)
23.04.2012;03.05.2012;SM-2011/2067;https://www.sivilombudsmannen.no/uttalelser/skattemessig-bosted-i-2008-sporsmal-om-anvendelse-av-overgangsbestemmelsen-til-firearsregelen-2-sporsmal-om-avvisning-av-anmodning-om-endring-av-ligning-for-2003-var-klart-urimelig/;ligningsloven § 9-2, ligningsloven § 9-2 nr. 9, ligningsloven § 9-5, ombudsmannsloven § 10 annet ledd, skatteloven § 2-1, skatteloven § 2-1 fjerde ledd, skatteloven § 2-1 første ledd;Skattemessig bosted i 2008 – spørsmål om anvendelse av overgangsbestemmelsen til fireårsregelen 2. Spørsmål om avvisning av anmodning om endring av ligning for 2003 var klart urimelig
21.12.2011;26.04.2012;SM-2011/268;https://www.sivilombudsmannen.no/uttalelser/dispensasjon-fra-reguleringsplan/;;Dispensasjon fra reguleringsplan
11.04.2012;17.04.2012;SM-2011/374;https://www.sivilombudsmannen.no/uttalelser/krav-om-dekning-av-rettsaksomkostninger-etter-forvaltningsloven-%c2%a7-36-forste-ledd/;forvaltningsloven § 36, forvaltningsloven § 36 første ledd, forvaltningsloven § 4 første ledd bokstav a;Krav om dekning av rettsaksomkostninger etter forvaltningsloven § 36 første ledd
19.03.2012;13.04.2012;SM-2011/516;https://www.sivilombudsmannen.no/uttalelser/soningsoverforing-til-domfeltes-hjemland-saksbehandling-og-forholdet-til-menneskerettighetene/;forvaltningsloven § 17 første ledd, forvaltningsloven § 25;Soningsoverføring til domfeltes hjemland – saksbehandling og forholdet til menneskerettighetene
13.03.2012;03.04.2012;SM-2011/2002, SM-2011/2004, SM-2011/2010;https://www.sivilombudsmannen.no/uttalelser/sak-om-oppreisningsordningen-for-tidligere-barnevernsbarn/;forvaltningsloven § 17, forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 28 andre ledd, forvaltningsloven § 34 fjerde ledd, kommuneloven § 40 tredje ledd bokstav c;Sak om oppreisningsordningen for tidligere barnevernsbarn
26.03.2012;30.03.2012;SM-2011/2155;https://www.sivilombudsmannen.no/uttalelser/overgangsbestemmelsene-for-plansaker-i-ny-plan-og-bygningslov/;;Overgangsbestemmelsene for plansaker i ny plan- og bygningslov
14.03.2012;26.03.2012;SM-2011/556;https://www.sivilombudsmannen.no/uttalelser/sak-om-eiendomsskattetaksering-av-fraflyttet-landbrukseiendom/;sivilombudsmannsloven § 10 annet ledd, skatteloven §, skatteloven § 22, skatteloven § 31, skatteloven § 33 annet ledd, skatteloven § 5, skatteloven § 5 bokstav h, skattelovens § 31, skattelovens § 5, skatteloven§ 16 annet ledd;Sak om eiendomsskattetaksering av fraflyttet landbrukseiendom
