Datasett hentet fra;https://hnygard.github.io/sivilombudet-uttalelser/;@hallny / Norske-postlister.no;Kilde;https://www.sivilombudet.no/uttalelser/;Data hentet;09.11.2025 09:09:11
Dato - uttalelse;Dato - publisert;Saksnummer;Lenke uttalelse;Lovreferanse;Tittel
03.02.2017;13.03.2017;SM-2016/1515;https://www.sivilombudet.no/uttalelser/behandlingstid-sak-innsyn-vergeregnskap-m-m/;forvaltningsloven § 11, forvaltningsloven § 13 nr. 1, offentleglova § 13, offentleglova § 29, offentleglova § 29 første ledd;
13.03.2017;13.03.2017;SM-2016/1178;https://www.sivilombudet.no/uttalelser/finansdepartementets-behandling-klagesak-partsinnsyn/;forvaltningsloven § 11, forvaltningsloven § 18, offentleglova § 13;
30.01.2017;10.03.2017;SM-2016/590;https://www.sivilombudet.no/uttalelser/kommunens-behandling-soknad-etableringstilskudd-tilskudd-tilpasning-bolig/;forskriften § 5, forvaltningsloven §, forvaltningsloven§ 24-25, kommuneloven § 40 nr. 3 bokstav c;
27.02.2017;07.03.2017;SM-2016/557;https://www.sivilombudet.no/uttalelser/bortvisning-politiloven-%c2%a7-7-saksbehandling-klagerett-lovanvendelse/;forskriften § 21 bokstav b, forskriften § 30, forskriften § 30 bokstav a, forvaltningsloven § 2 første ledd bokstav b, forvaltningsloven § 2 første ledd bokstav f, forvaltningsloven § 23, forvaltningsloven § 24 fjerde ledd, forvaltningsloven § 25, forvaltningsloven § 27, forvaltningsloven § 28, forvaltningsloven § 3, politiloven § 5, politiloven § 6, politiloven § 6 annet ledd annet punktum, politiloven § 7, politiloven §7, politilovens § 7;
27.02.2017;07.03.2017;SM-2016/557;https://www.sivilombudet.no/uttalelser/bortvisning-etter-politiloven-%c2%a7-7-saksbehandling-klagerett-og-lovanvendelse/;forskriften § 21 bokstav b, forskriften § 30, forskriften § 30 bokstav a, forvaltningsloven § 2 første ledd bokstav b, forvaltningsloven § 2 første ledd bokstav f, forvaltningsloven § 23, forvaltningsloven § 24 fjerde ledd, forvaltningsloven § 25, forvaltningsloven § 27, forvaltningsloven § 28, forvaltningsloven § 3, politiloven § 5, politiloven § 6, politiloven § 6 annet ledd annet punktum, politiloven § 7, politiloven §7, politilovens § 7;
06.02.2017;06.03.2017;SM-2016/419;https://www.sivilombudet.no/uttalelser/kristiansund-kommunes-saksbehandlingstid-sak-ulovlighetsoppfolging-plan-bygningsloven/;forvaltningsloven § 11;
17.01.2017;31.01.2017;SM-2015/3270, SM-2015/3275;https://www.sivilombudet.no/uttalelser/sporsmal-om-riksantikvarens-presisering-av-eksisterende-fredningsvedtak-er-enkeltvedtak/;forvaltningsloven § 2, forvaltningsloven § 2 første ledd bokstav b, kulturminneloven § 15, kulturminneloven § 15 første ledd, kulturminneloven § 15 første ledd annet punktum, kulturminneloven § 15 første ledd tredje punktum;
19.01.2017;26.01.2017;SM-2016/1175;https://www.sivilombudet.no/uttalelser/kravene-til-saksbehandlingen-nar-en-bruker-utestenges-fra-et-nav-kontor/;arbeidsmiljøloven § 4-3, arbeidsmiljøloven § 4-3 tredje ledd, forvaltningsloven § 16;
12.01.2017;20.01.2017;SM-2016/2418;https://www.sivilombudet.no/uttalelser/tilsetting-i-kommunale-lederstillinger-uten-utlysning/;arbeidsmiljøloven § 14-1;
19.12.2016;05.01.2017;SM-2016/593;https://www.sivilombudet.no/uttalelser/fylkesmannens-utredningsplikt-ileggelse-av-overtredelsesgebyr-for-manglende-tillatelse/;forvaltningsloven § 17, forvaltningsloven § 17 første ledd, plan- og bygningsloven § 20 første ledd bokstav k, plan- og bygningsloven § 32-8 bokstav b;
22.11.2016;22.12.2016;SM-2016/1417;https://www.sivilombudet.no/uttalelser/saksbehandlingstiden-hos-nasjonalt-klageorgan-for-helsetjenesten-i-pasientskadesak-helseklage/;forvaltningsloven § 11, forvaltningsloven § 17 første ledd, pasientskadeloven § 18;
11.11.2016;22.12.2016;SM-2016/1152;https://www.sivilombudet.no/uttalelser/barns-rettigheter-ved-barnevernstjenestens-avgjorelser/;barnevernloven §, barnevernloven § 1-4, barnevernloven § 4-1 annet ledd, barnevernloven § 4-1 første ledd, barnevernloven § 4-17, barnevernloven § 6-3, barnevernlovens § 6-3, barnevernloven§ 4-1, barnevernloven§ 4-1 første ledd, forvaltningsloven § 17, grunnloven § 104, sivilombudsmannsloven § 3, straffeloven § 196;
15.12.2016;22.12.2016;SM-2015/3400;https://www.sivilombudet.no/uttalelser/statens-helsetilsyns-behandling-av-tilsynssak-taushetsplikt-mv/;forvaltningsloven §, forvaltningsloven § 11, forvaltningsloven § 13 første ledd, helsepersonelloven § 23 nr. 1, helsepersonelloven § 7-4, pasient- og brukerrettighetsloven § 7-4;
20.06.2016;21.12.2016;SM-2015/1453;https://www.sivilombudet.no/uttalelser/begrensninger-i-oppholdstillatelser-hensynet-til-integrering-og-barnets-beste-mv/;grunnloven § 104, sivilombudsmannsloven § 10 annet ledd, utlendingsforskriften § 8-5, utlendingsloven § 38, utlendingsloven § 62 første ledd;
07.12.2016;20.12.2016;SM-2016/802;https://www.sivilombudet.no/uttalelser/om-sakskostnadsreglene-i-forvaltningsloven-%c2%a7-36-kan-fa-anvendelse-i-saker-om-stedsnavn/;forvaltningsloven § 2, forvaltningsloven § 35, forvaltningsloven § 36;
29.11.2016;20.12.2016;SM-2016/763;https://www.sivilombudet.no/uttalelser/fylkesmannens-utredningsplikt-og-plikt-til-a-prove-alle-sider-av-saken-trafikksikkerhet-og-barn-og-unges-interesser/;forvaltningsloven § 17, forvaltningsloven § 33 femte ledd, forvaltningsloven § 34 annet ledd, sivilombudsmannsloven § 10 annet ledd;
30.11.2016;06.12.2016;SM-2016/1644, SM-2016/1551;https://www.sivilombudet.no/uttalelser/forbigaelse-ved-tilsetting-i-stillinger-som-laerere-ved-x-videregaende-skole/;forskriften § 14-1, forskriften § 14-4, opplæringsforskriften § 14-1, opplæringsforskriften § 14-4, opplæringsforskriften § 14-4 annet ledd, opplæringslova §, opplæringslova § 10-1, opplæringslova § 10-2, opplæringslova § 10-6, opplæringslova § 14-1, opplæringslova § 14-4, opplæringslova§ 10-1, opplæringsloven § 10-1 første punktum, opplæringsloven § 10-2 fjerde ledd, opplæringslovens §, opplæringsloven§ 10, sivilombudsmannsloven § 10 annet ledd;
03.11.2016;01.12.2016;SM-2015/1632;https://www.sivilombudet.no/uttalelser/adgangen-til-a-klage-over-utlendingsmyndighetenes-aldersfastsettelse/;forvaltningsloven § 2, forvaltningsloven § 28 første ledd, utlendingsloven § 83;
24.11.2016;01.12.2016;SM-2016/2051;https://www.sivilombudet.no/uttalelser/nasjonalt-klageorgan-for-helsetjenestens-behandlingstid-i-pasientskadesak/;forvaltningsloven § 11;
24.11.2016;01.12.2016;SM-2016/1353;https://www.sivilombudet.no/uttalelser/klageadgang-for-fosterforeldre/;barnevernloven § 4-12, barnevernloven § 4-18, barnevernloven § 4-20, omsorgstjenesteloven § 3-2 nr. 6 bokstav d, pasient- og brukerrettighetsloven § 2-8, pasient- og brukerrettighetsloven § 4-4 tredje ledd, pasient- og brukerrettighetsloven § 7-2 fjerde ledd, pasient- og brukerrettighetsloven § 7-2 første ledd, sivilombudsmannsloven § 10 annet ledd, vergemålsloven § 17;
07.11.2016;29.11.2016;SM-2015/1481;https://www.sivilombudet.no/uttalelser/avslag-pa-bidragsforskudd-pa-grunn-av-kapitalinntektene-til-et-annet-barn/;barneloven § 67 tredje ledd, forskriften § 4, skatteloven § 2-14;
26.10.2016;29.11.2016;SM-2016/721;https://www.sivilombudet.no/uttalelser/innsyn-i-utgifter-til-kurs-telefonbruk-og-reiser-for-ledere-i-x-fylkeskommune/;grunnloven §, offentleglova §;
01.11.2016;18.11.2016;SM-2015/3269;https://www.sivilombudet.no/uttalelser/dispensasjon-fra-regler-om-gesimshoyde-og-utnyttelsesgrad-i-reguleringsplan/;forvaltningsloven § 17, forvaltningsloven § 35, plan- og bygningsloven § 19-2 andre ledd første punktum, plan- og bygningsloven § 20-1 bokstav k, plan- og bygningsloven § 29-4;
31.10.2016;10.11.2016;SM-2016/1857;https://www.sivilombudet.no/uttalelser/utlendingsdirektoratets-behandlingstid-i-klagesak-om-familieinnvandring/;forvaltningsloven §, utlendingsforskriften § 10-8, utlendingsloven § 51 annet ledd, utlendingsloven § 80;
28.10.2016;07.11.2016;SM-2016/922;https://www.sivilombudet.no/uttalelser/nav-gjoviks-behandlingstid-i-klagesak-om-arbeidsavklaringspenger/;folketrygdloven § 21-10 første ledd;
31.10.2016;04.11.2016;SM-2016/1318;https://www.sivilombudet.no/uttalelser/utlendingsdirektoratets-behandlingstid-i-sak-om-statsborgerskap/;forvaltningsloven §, forvaltningsloven § 11, forvaltningsloven § 17 første ledd;
23.09.2016;02.11.2016;SM-2016/800;https://www.sivilombudet.no/uttalelser/behandling-av-soknad-om-skoleplass-i-nabokommunen/;forvaltningsloven §, forvaltningsloven § 34, forvaltningsloven§ 33-34, grunnloven § 104 annet ledd;
21.10.2016;31.10.2016;SM-2015/2618;https://www.sivilombudet.no/uttalelser/saksbehandling-og-kvalifikasjonsvurdering-ved-tildeling-av-driftstilskudd-til-fysioterapeut/;forvaltningsloven § 17, forvaltningsloven § 17 første ledd, forvaltningsloven § 2 første ledd bokstav b, forvaltningsloven § 27, kommunehelsetjenesteloven § 4-2 første ledd;
17.10.2016;28.10.2016;SM-2015/3565;https://www.sivilombudet.no/uttalelser/fylkesmannens-lovlighetskontroll-av-kommuneplan-manglende-konsekvensutredning-barn-og-unges-oppvekstsvilkar/;forskriften § 6, forskriften § 9, kommuneloven § 59 nr. 5, plan- og bygningsloven § 1-1, plan- og bygningsloven § 1-1 siste ledd, plan- og bygningsloven § 11-15 tredje ledd, plan- og bygningsloven § 4-2, sivilombudsmannsloven § 10 annet ledd;
21.09.2016;28.10.2016;SM-2016/1427;https://www.sivilombudet.no/uttalelser/avslag-pa-innsyn-i-journalforinger-i-en-enkeltsak-hos-utenriksdepartementet/;offentlegforskrifta § 9, offentlegforskrifta § 9 femte ledd, offentlegforskrifta § 9 femte ledd bokstav b, offentleglova §, offentleglova § 13, offentleglova § 27, offentleglova § 3, offentleglova§ 14-26;
21.10.2016;24.10.2016;SM-2016/1368;https://www.sivilombudet.no/uttalelser/utskriving-av-eiendomsskatt-for-2015-i-midtre-gauldal-kommune/;eigedomsskattelova § 14, eigedomsskattelova § 14 annet ledd, eigedomsskattelova § 2, eigedomsskattelova § 3, sivilombudsmannsloven § 4, sivilombudsmannsloven § 5, skatteloven § 14 annet ledd;
14.10.2016;20.10.2016;SM-2016/689;https://www.sivilombudet.no/uttalelser/navs-veiledningsplikt-overfor-brukere-med-saerskilte-kommunikasjonsbehov/;forvaltningsloven § 11;
13.09.2016;19.10.2016;SM-2016/969;https://www.sivilombudet.no/uttalelser/avslag-pa-okonomisk-stonad-til-livsopphold-feil-i-det-faktiske-grunnlaget/;forvaltningsloven § 33 femte ledd, sosialtjenesteloven § 18, sosialtjenesteloven § 41, sosialtjenesteloven § 43 første ledd;
28.09.2016;18.10.2016;SM-2014/2874;https://www.sivilombudet.no/uttalelser/politiets-beslutning-om-ferdselsforbud-etter-politiloven-%c2%a7-7/;forskriften §, forvaltningsloven §, politiloven §, politiloven § 7, straffeprosessloven §;
04.10.2016;17.10.2016;SM-2015/3133;https://www.sivilombudet.no/uttalelser/tildeling-av-driftstilskudd-til-fysioterapeut-klagenemndas-begrunnelse-og-betydningen-av-uttalelse-fra-fysioterapeuter-ved-det-aktuelle-senteret/;forvaltningsloven § 2 første ledd bokstav b, forvaltningsloven § 24, forvaltningsloven § 25;
03.10.2016;14.10.2016;SM-2016/1046;https://www.sivilombudet.no/uttalelser/barnebidrag-etter-fylte-18-ar/;barnelova § 68 annet ledd, opplæringslova § 3-1;
05.10.2016;13.10.2016;SM-2015/3121;https://www.sivilombudet.no/uttalelser/politidirektoratets-vedtak-om-a-nekte-passutlevering/;passloven § 1, passloven § 5, passloven § 5 fjerde ledd, passloven § 5 tredje ledd bokstav d, passloven § 7 første ledd bokstav b, psykisk helsevernloven § 3-3, psykisk helsevernloven § 3-3 første ledd;
04.10.2016;11.10.2016;SM-2016/1377;https://www.sivilombudet.no/uttalelser/utlendingsdirektoratets-behandlingstid-i-sak-om-utvisning/;forvaltningsloven § 11, forvaltningsloven § 17 første ledd, utlendingsloven § 118, utlendingsloven § 119, utlendingsloven § 80;
04.10.2016;11.10.2016;SM-2016/736;https://www.sivilombudet.no/uttalelser/inndragning-av-studierett-pa-grunn-av-oversittelse-av-fristen-for-innlevering-av-originaldokumenter/;sivilombudsmannsloven § 10 annet ledd;
04.08.2016;10.10.2016;SM-2016/1053;https://www.sivilombudet.no/uttalelser/sakkyndig-klagenemnds-endring-av-eiendomsskattetaksten-for-en-fritidseiendom-i-grimstad-kommune-anvendelse-av-likhetsprinsippet/;eigedomsskattelova § 17 annet ledd annet punktum, eigedomsskattelova § 8, sivilombudsmannsloven § 10 annet ledd;
30.09.2016;04.10.2016;SM-2015/2941;https://www.sivilombudet.no/uttalelser/mattilsynets-uttalelser-til-pressen-om-politianmeldelse-mm/;;
23.09.2016;04.10.2016;SM-2016/1147, SM-2016/1151;https://www.sivilombudet.no/uttalelser/lukking-av-droftingsmote-om-sammenslaing-av-rennebu-og-oppdal-kommune/;kommuneloven §;
30.08.2016;03.10.2016;SM-2016/205;https://www.sivilombudet.no/uttalelser/uttalelse-i-sak-om-dagpenger-og-erstatningsansvar/;folketrygdloven § 11-7, folketrygdloven § 21-1, folketrygdloven § 21-3, folketrygdloven § 4-4, folketrygdloven § 4-8, forvaltningsloven § 11, forvaltningsloven § 17, forvaltningsloven § 36;
31.08.2016;23.09.2016;SM-2016/716;https://www.sivilombudet.no/uttalelser/moss-kommune-klagebehandling-av-sak-om-startlan/;forvaltningsloven §, forvaltningsloven§ 24, kommuneloven § 40, kommuneloven § 40 nr. 3 bokstav c;
16.09.2016;23.09.2016;SM-2015/3425;https://www.sivilombudet.no/uttalelser/dekning-av-utgifter-til-skoleskyss-til-privatskole-i-nabokommunen/;forvaltningsloven § 34 annet ledd annet punktum, opplæringslova § 7-1;
01.09.2016;16.09.2016;SM-2016/637;https://www.sivilombudet.no/uttalelser/klage-over-innlegg-pa-finnmark-fylkeskommunes-nettsider/;grunnloven § 100;
31.08.2016;07.09.2016;SM-2016/1349;https://www.sivilombudet.no/uttalelser/klage-over-delvis-avslag-pa-dokumentinnsyn-i-filmproduksjonen-snomannen/;forvaltningsloven § 13 første ledd, offentleglova § 13, offentleglova § 5 tredje ledd;
08.08.2016;30.08.2016;SM-2015/3340;https://www.sivilombudet.no/uttalelser/skoleskyss-akseptabel-reisetid/;opplæringslova § 7-1, opplæringslova § 7-2;
16.08.2016;25.08.2016;SM-2016/36;https://www.sivilombudet.no/uttalelser/offentlig-ettersyn-av-reguleringsplan-fylkesmannens-proving-av-klage-over-manglende-dokumentasjon/;forvaltningsloven § 34, forvaltningsloven § 34 annet ledd;
22.08.2016;25.08.2016;SM-2015/3271;https://www.sivilombudet.no/uttalelser/innsyn-i-tilstandsrapport-om-skaugum-gard-fra-2001/;forskriften § 10 første ledd bokstav a, offentlegforskrifta § 10, offentleglova § 12;
12.08.2016;24.08.2016;SM-2015/2986;https://www.sivilombudet.no/uttalelser/fylkesmannens-utredningsplikt-og-plikt-til-a-prove-alle-sider-av-saken-sikker-skolevei/;forvaltningsloven § 17 første ledd, forvaltningsloven § 33 femte ledd, forvaltningsloven § 34 andre ledd, forvaltningsloven § 34 annet ledd, plan- og bygningsloven § 1-1, sivilombudsmannsloven § 10 annet ledd;
19.04.2016;23.08.2016;SM-2015/2658;https://www.sivilombudet.no/uttalelser/dispensasjon-fra-regulert-utnyttelsesgrad/;forvaltningsloven § 17, forvaltningsloven § 35, plan- og bygningsloven § 19-2, plan- og bygningsloven § 19-2 annet ledd første punktum;
18.08.2016;22.08.2016;SM-2015/3219;https://www.sivilombudet.no/uttalelser/avslag-pa-leie-av-lokaler-i-kristiansand-folkebibliotek/;grunnloven §, grunnloven § 100, kommuneloven § 59;
01.07.2016;17.08.2016;SM-2015/3072, SM-2015/3149;https://www.sivilombudet.no/uttalelser/omgjoring-av-stipend-til-lan-etter-kontroll-av-borteboerstatus/;forskriften § 12, forskriften § 12-3, forskriften § 13-1, forskriften § 26-2, forskriften § 26-2 annet ledd, forskriften § 26-2 bokstav b, forskriftens § 12-3, ombudsmannsloven § 10 annet ledd;
20.07.2016;26.07.2016;SM-2016/1004;https://www.sivilombudet.no/uttalelser/innsyn-i-dokument-om-kampflybaseprosjektet/;offentleglova § 11, offentleglova § 15, offentleglova § 15 første ledd, offentleglova § 23, offentleglova § 23 første ledd;
19.07.2016;26.07.2016;SM-2016/726, SM-2016/880;https://www.sivilombudet.no/uttalelser/retten-til-innsyn-i-saerskilt-filformat-ved-sammenstilling-av-opplysninger-fra-en-database/;grunnloven §, offentleglova §;
18.05.2006;15.07.2016;SM-2006/161;https://www.sivilombudet.no/uttalelser/innsyn-i-hjelpeverges-regnskaper-for-avdod-person/;forvaltningsloven §, forvaltningsloven § 13, forvaltningsloven § 13 første ledd, forvaltningsloven§;
01.07.2016;07.07.2016;SM-2016/482;https://www.sivilombudet.no/uttalelser/fylkesmannens-saksbehandlingstid-ved-behandling-av-klage-i-innsynssak/;offentleglova §, offentleglova § 32 tredje ledd;
20.06.2016;06.07.2016;SM-2015/3504;https://www.sivilombudet.no/uttalelser/kommunal-og-moderniseringsdepartementets-behandling-av-krav-om-lovlighetskontroll-i-innsigelsessak/;plan- og bygningsloven § 27-2 nr. 2, plan- og bygningsloven § 27-2 nr. 3 annet ledd;
06.04.2016;29.06.2016;SM-2015/943;https://www.sivilombudet.no/uttalelser/fylkesmannens-brudd-pa-taushetsplikt-ved-varsling-av-arbeidsgiver-i-forbindelse-med-tilsynssak/;forvaltningsloven §, forvaltningsloven § 13, forvaltningsloven§ 13, helsepersonelloven § 56 andre ledd, helsepersonelloven § 57, helsepersonelloven § 66, vegtrafikkloven § 5;
14.06.2016;27.06.2016;SM-2015/1410;https://www.sivilombudet.no/uttalelser/erstatning-for-feilinnbetalt-barnebidrag-okonomisk-tap/;barnelova § 69, barnevernloven § 9-2, barnevernloven § 9-2 annet ledd;
13.06.2016;24.06.2016;SM-2015/3273;https://www.sivilombudet.no/uttalelser/moteoffentlighet-i-arendal-kommune/;kommuneloven § 30, kommuneloven § 30 nr. 1, kommuneloven § 31;
26.05.2016;17.06.2016;SM-2015/1576;https://www.sivilombudet.no/uttalelser/justis-og-beredskapsdepartementets-behandling-av-innsynssaker-endelig-rapport/;;
08.06.3201;13.06.2016;SM-2015/2761;https://www.sivilombudet.no/uttalelser/representantordningen-i-merverdiavgiftsloven-legitimasjonskrav-for-inngaende-avgift/;forskriften §, forskriften§ 5-1-1 nr. 2, merverdiavgiftsforskriften § 10-1-2 annet ledd bokstav a, merverdiavgiftsforskriften § 15-10, merverdiavgiftsloven § 1-2 annet ledd, merverdiavgiftsloven § 10-1, merverdiavgiftsloven § 10-1 første ledd, merverdiavgiftsloven § 15-10, merverdiavgiftsloven § 15-10 første ledd, merverdiavgiftsloven § 2-1, merverdiavgiftsloven § 2-1 sjette ledd, merverdiavgiftsloven § 8-1;
03.06.2016;10.06.2016;SM-2015/2673;https://www.sivilombudet.no/uttalelser/styret-for-domstoladministrasjonens-behandling-av-begjaering-om-innsyn-i-journaldokumentliste-og-dokumenter-i-personalsak/;forvaltningsloven §, forvaltningsloven § 13, forvaltningsloven § 13 nr. 1, offentleglova § 11, offentleglova § 12 bokstav a, offentleglova § 13, offentleglova § 14 første ledd, offentleglova § 15 tredje ledd, offentleglova § 23 første ledd, offentleglova § 32 tredje ledd første punktum, offentleglova § 4;
